author_id,created_at,id,lang,public_metrics_like_count,public_metrics_quote_count,public_metrics_reply_count,public_metrics_retweet_count,text,withheld_copyright,withheld_country_codes
18379614,2021-03-01 18:54:57+00:00,1366461975727730688,en,1868,84,191,144,"@RealCandaceO As @DouglasKMurray often points out, the T should be separated in these discussions. This has nothing to do with the L’s, the G’s or even the B’s. Most of those letters just want to be left alone!",,
18643437,2021-02-28 16:40:46+00:00,1366065820216999939,en,7632,245,436,2215,"“Sorry, we can’t respond to that stabbing because we’re too busy harassing this woman for trying to buy a coffee 2 miles from where she lives.” https://t.co/St6hYvxV5t",,
270132611,2021-02-28 22:09:03+00:00,1366148434886070281,en,75290,641,2447,8625,"Trump just called it the China virus again.

Someone called me a Chinese b— yesterday while I was out jogging. I’m used to it now. But I shouldn’t have to be

Not asking for sympathy, but humanity",,
514944379,2021-02-28 22:59:32+00:00,1366161142150799360,en,211,15,31,55,"This is being called an ""apology,"" and I suppose that's true because the word ""sorry"" is in there, but Cuomo essentially says 1) he was just joking around and 2) the women misinterpreted this. https://t.co/VJhBdpGBho",,
138203134,2021-02-28 15:06:18+00:00,1366042045861793794,en,103760,1213,4596,9881,"Lindsey Boylan and Charlotte Bennett’s detailed accounts of sexual harassment by Gov. Cuomo are extremely serious and painful to read.

There must be an independent investigation - not one led by an individual selected by the Governor, but by the office of the Attorney General.",,
1934757691,2021-02-28 04:16:14+00:00,1365878454202335232,und,3,0,1,0,👍🏻 https://t.co/ukpqIU6ZrS,,
540852776,2021-02-28 08:36:19+00:00,1365943904130899971,th,355,156,184,370,แฟนคลับเบาได้ก็เบาน้า  เพราะไม่ว่าสุดท้ายเรื่องนี้มันจะไปจบที่ตรงไหน ส่วนตัวก็ยังอยากให้พี่มิวออกมาขอโทษด้วยตัวเอง แม้ว่าทางสตูจะออกคำแถลงการณ์แล้ว แต่มันก็อาจจะไม่ดีเท่ากับเจ้าตัวขอโทษเองก็ได้  ใจเขาใจเราเน้ออ,,
14358211,2021-02-28 01:18:11+00:00,1365833646498738176,en,204,41,4,23,AS I WAS SAYING: https://t.co/0w9hwY9ZjV,,
24994592,2021-02-27 17:35:57+00:00,1365717321495445504,en,17,2,3,2,"In fact, I was repeatedly harassed by your fans calling me a liar. https://t.co/l45N1QjO3v",,
1078461170,2021-02-27 17:00:59+00:00,1365708520432099330,en,5449,439,320,1591,"I'm no longer going to be watching #TheBoys, as they've brought on a man who sexually harassed me (and forced me to kiss him) when I was fifteen years old onto their production team. His name is Jim Michaels and he's a fucking predator. 

Accountability &gt; Entertainment",,
19230601,2021-02-27 15:36:40+00:00,1365687301326659584,en,1939,623,281,196,"𝐂𝐨𝐧𝐭𝐫𝐨𝐯𝐞𝐫𝐬𝐲! 😲

Brighton think they have equalised... but it has been ruled out as the whistle was blown twice! 

https://t.co/bdnJ2UIsNe",,
1003023989525176320,2021-02-27 10:38:28+00:00,1365612258575978498,en,0,1,0,0,@KyleKashuv Now I just need to feel safe and not be harasssed by men when I go.,,
19000019,2021-02-26 13:33:02+00:00,1365293799711342602,en,9,5,2,3,Regina family faces anti-Asian bigotry while shopping https://t.co/rDqJXBTcBY,,
1107792643139010560,2021-02-25 14:53:26+00:00,1364951644396470288,en,1,1,0,0,"(@/AussieCryptid, but he deactivated. Sounds like he took the hint.)

He will eventually.

He's gonna be the butt of the joke sadly, due to everyone knowing his paint predicament. https://t.co/T9GOPtVbvr",,
704458651,2021-02-25 01:23:28+00:00,1364747810969681922,en,5,1,0,1,"@cass_tepfenhart bahahaha, i was literally JUST thinking about this &amp; i got a notification for this tweet.... steve was the absolute worst, this is how he talked to an 18 year old me who finally decided to quit💀 https://t.co/6xymcE5oJ2",,
19186003,2021-02-25 01:36:18+00:00,1364751039572942849,en,7278,495,770,472,Let’s check in on my email inbox https://t.co/OjhT5uOvt2,,
1295782216614780929,2021-02-24 00:32:04+00:00,1364372487841214465,en,1325,57,45,1038,"destroyed by antis, you can here. But please don’t feel obligated to, I am more concerned about finding long-term steady employment because donations are a very temporary thing. 

https://t.co/zWmuoIo0YY

If you do donate, thank you 💕",,
1325484085872037890,2021-02-20 23:24:32+00:00,1363268328215740418,en,180,315,242,19,"Vaush is an American hero and his fans face oppression online, a thread. https://t.co/FICzfuOmGI",,
1276003229847785473,2021-02-21 15:00:50+00:00,1363503954160615424,en,4532,703,241,1333,I'm really in pain right now and i cant help but crying. One of my dearest friends here on twt has suffered too much trauma and hate from toxic antis in genshin fandom it worsened her health for a while and her sister had to take down her acc to protect her. https://t.co/Py4EmOH7cx,,
1188240223882371073,2021-02-20 22:53:31+00:00,1363260524364972036,en,1257,8,12,218,“im not proship but im against the harassment” now how do i tell them,,
36211088,2021-02-21 21:26:08+00:00,1363600921419157505,en,1468,35,88,247,"Look at the professional, calm behaviour exhibited by my CityNews colleagues in the face of pretty heated and frankly dangerous rhetoric. I'm glad they're both ok and this is not acceptable. https://t.co/t2RA6fyWtr",,
1158270081702486016,2021-02-19 21:04:44+00:00,1362870759006367744,en,4,1,0,1,"@GrandpaSnarky This is just disgusting behavior, I’m guessing it’s hard enough asking for help without being harassed &amp; degraded.. 💩🤡",,
2514757392,2021-02-18 23:17:45+00:00,1362541844953899008,en,16,7,21,14,"So Ahole Alert

Mr Aanas who was harassing some weeks ago is now making new profiles to harass again. 

His IDs @iAashqen &amp; @iamAanas need to be mass reported. 

@TwitterSupport I Hope you’re seeing this? 

GLORIOUS SOUL SSR https://t.co/KOM7ir9SRu",,
951606080362242048,2021-02-18 21:45:27+00:00,1362518615778619392,en,17,2,7,4,"See, I can respect he apologised (maybe should have done it on Twitter too) it just Raven said a lot of bad and inconsiderate things, even admitting he has no empathy, personally I don’t know if it’s enough given all the shit he said. #RWBY https://t.co/BsnorHjG0T",,
1276674896005869570,2021-02-17 22:39:41+00:00,1362169878250196993,zxx,36,2,0,2,https://t.co/EyMxDr20ed,,
224168895,2021-02-17 10:08:09+00:00,1361980749075910657,en,221,45,313,35,@BigBrotherWatch We can confirm that this is very much an isolated incident and not Morrisons policy. We're following government guidelines to keep our colleagues and customers safe.  Customers can inform our store colleagues when entering the store that they are medically exempt and to 1/2,,
1344707492639617024,2021-02-16 18:11:51+00:00,1361740089261457408,en,1,1,1,0,These were unionized sites. You are not allowed to even make uninterrupted eye contact for longer than 10 secs on union sites. Wolfwhistling.... pfft....Your coworkers would beat you upside the head. Because none of you would ever work again if that was reported. https://t.co/8HYQEckVWZ,,
44385628,2021-02-14 13:39:59+00:00,1360946893472346113,en,14151,322,741,3118,"Simply Awesome.  Michael Van der Veen. Citizen.  
Watch TRUMP’S Attorney call out the Media directly to the Media. https://t.co/4281xk3lbL",,
349115430,2021-02-14 00:04:24+00:00,1360741646627913728,en,25410,1718,5414,2646,My statement on resigning from the White House. https://t.co/3Jpiiv75vB,,
870438414,2021-02-09 19:14:16+00:00,1359219080042012672,en,397,88,18,197,"Members of Tampa Bay SDS, PSL, and TBCAC were arrested and charged with trespassing today for protesting on our own campus! https://t.co/VqnG7D4IbF",,
53882351,2021-02-09 10:02:08+00:00,1359080132347052039,en,24,26,28,36,"If you guys want to do your thing, this is the loser that DM’d me last night. Based on his messages you can see there isn’t a single brain cell in sight 😭😭😭😭 https://t.co/JTh8wzceLA",,
4765364386,2021-02-10 03:41:48+00:00,1359346806442852355,en,1701,576,1250,1367,BREAKING REPORT: MARK CUBAN has decided he WILL NOT play the National Anthem at Dallas Mavericks Basketball Games..,,
1201670995435646976,2021-02-09 12:57:29+00:00,1359124257813495813,en,24932,952,3504,9385,"Why is it that nearly 3 weeks after the initial outrage, Nancy Pelosi is still having our National Guard troops take their breaks &amp; sleeping in freezing cold garages?

These photos were taken last night!

This needs to stop NOW! https://t.co/twaFG7vQuR",,
452214263,2021-02-08 07:26:10+00:00,1358678491718443008,en,323,224,108,232,Is it crack?????????????? https://t.co/OBuAbnEo2l,,
314662792,2021-02-07 23:40:22+00:00,1358561271176720384,en,63428,3950,1807,199445,Everyone who retweets this gets free wings if the game goes to overtime.,,
2621239271,2021-02-06 19:38:59+00:00,1358138136354844672,en,71854,689,350,33229,"things that don't seem transphobic, but definitely are, a thread by a trans person. cis people read and rt:",,
4700428730,2021-02-07 04:19:58+00:00,1358269246338338816,en,4817,54,825,203,@vote4robgill Hey everyone!! I’m that cashier! Thank you for all the kind words :) She was a nut🤣,,
14247236,2021-02-04 17:53:30+00:00,1357386817268547589,en,9314,118,364,2067,"Marjorie Taylor Greene is speaking on House floor right now. She sounded sincere at first, then started ranting. Greene’s literally trying to validate and use a “both sides” argument about QAnon. From the House floor. This rant is more proof Greene must be removed then expelled.",,
1640929196,2021-02-04 18:07:08+00:00,1357390248423157763,en,38518,487,1531,6525,"BREAKING: Marjorie Taylor Greene says she regrets her belief in conspiracy theories, but doesn't apologize.

DO NOT BUY HER BULLSHIT.",,
1070146658497896448,2021-02-03 09:53:57+00:00,1356903744236093441,en,0,1,1,0,"@Grape_AD @HugoThePinkCat 1/2 Nope, not once did I defend the sexual harassment that has happened to you, and the reason I've stated is literally an apples to orange comparison.  If you post about wanting lewd stuff to happen to you, there are going to be weirdos and creeps that send you unsolicited pics.",,
1258352022132346880,2021-02-02 15:22:05+00:00,1356623933781368832,en,8363,1839,3733,2785,"*Please share*

This is appalling, I really can't believe this footage. 

Chris Whitty is doing all he can to help guide us through this crisis and should never be subjected to this abuse. https://t.co/90wxuQZW0t",,
1176156247248314368,2021-02-02 19:35:24+00:00,1356687683775512579,en,503,49,102,41,someone my friend follows on instagram put this on their story and i’m sad to announce i am now an anti-vegan https://t.co/DNM5vmEzRt,,
2465605993,2021-02-02 16:38:53+00:00,1356643262854033408,en,2,2,1,0,"Hey comrades, if you run across Jonathan Bailey, follow at your own peril!

Dude is nuts.  He claims I gave him problems but can't produce receipts. https://t.co/fKL7VH0YXG",,
219429281,2021-01-13 21:55:55+00:00,1349475290041483264,en,61469,1212,14596,5110,"It was a sobering moment to vote in support of impeachment today; to walk over to the U.S. Capitol, our symbol of democracy, and recall the violent insurrection we witnessed here just one week ago. This is not a vote I took lightly, but a vote I took confidently. I'm at peace.",,
326562333,2021-01-31 15:06:12+00:00,1355895162942214145,en,16100,1861,1478,7162,"21 men told me John Weaver, a Lincoln Project cofounder, sent them inappropriate messages, including explicit offers of professional help in exchange for sex. 11 of them spoke on the record — far more than I could detail in one article. w/ @dannyhakim  https://t.co/agnfQZubW5",,
1328678462018646029,2021-01-31 12:11:28+00:00,1355851187774361605,en,28,11,11,2,"hi. i just want to address a couple of ccs that i've received a while ago. as you can tell, i only answer ccs when im about to update but im still working on it rn when i received these and i just can't um, think for now so i'll say smth about these.. it's the first time i've https://t.co/NCSbyUvIP6",,
1103095443872014336,2021-01-31 00:23:28+00:00,1355673013832855559,en,5,1,1,0,man I don't usually like criticizing art styles because it kinda makes me feel bad but oh my GOD the whole Tumblr line of art is so fucking ugly,,
1915033663,2021-01-30 17:00:33+00:00,1355561551349112832,en,37312,276,459,5704,Anyone that makes death threats should not be able to own a gun.,,
938698599038365696,2021-01-30 14:11:45+00:00,1355519072985874437,en,237,594,253,131,"You went to Yaba market with shorts? Those of us that go wearing trousers and top, ee get why. 
Been going to Yaba market for 3 years and I have never been harrassed both day and night. https://t.co/hoiskniOk4",,
209159061,2021-01-30 10:32:45+00:00,1355463957788688385,en,31,1,2,3,Demanding I take one of my friends off a cast list because she doesn’t like that he won’t strictly do Sonamy on his channel. People like this actually need cancelling. Don’t be this kind of toxic trash fan. It’s unhealthy.,,
40275574,2021-01-30 10:49:26+00:00,1355468155573968899,en,2704,96,119,1937,"I thought #EndSARS made people realise that systemic problems are not solved by telling victims to act ""responsibly"" but by dealing with perpetrators. I also thought folks learned that ""just a few bad apples"" is a dodgy excuse for such issues. I was wrong: people learned nothing. https://t.co/qIH6msU0fY",,
26564529,2021-01-30 02:51:50+00:00,1355347966345809922,en,153,5,42,9,"My 4 year old Betta fish died suddenly today. His name was George. He used to greet me like a puppy when he saw me.
I “rescued” him from filthy conditions at a Walmart &amp; reemed the store manager out because of the terrible conditions their fish department was in. RIP little guy. https://t.co/AJILvdUHZZ",,
974087291202363392,2021-01-29 19:00:22+00:00,1355229315248615427,en,15,1,1,1,Even if shroom was an adult (which he isn't) *ngelo was sending non-consentional nudes to him and shroom asked him to stop. Sexual harassment is illegal no matter the country and I don't care if the age of consent is 15 or whatever the fuck it is in Italy! Grooming is gross and,,
229986441,2021-01-29 16:29:07+00:00,1355191252082454528,en,127855,7729,9279,30192,I’m from Marjorie Taylor Greene’s District and I would like to say something https://t.co/ktnVp9vexg,,
254999238,2021-01-28 10:55:47+00:00,1354744977046302721,en,302,8,16,70,Today is the day I am reminded how Bell tortured my dying mother over a bill she didn't owe,,
19084896,2021-01-28 14:55:28+00:00,1354805296267292688,en,19819,50,377,2831,"Douglass Mackey - aka Ricky Vaughn - harassed the hell out of my kids in 2016. 

I welcome the O.F.F. this moment presents.

Buy popcorn.",,
1915033663,2021-01-28 13:09:05+00:00,1354778523005841408,en,14143,199,364,3616,Also are we not going to talk about the fact that by @RepMTG saying she had a concealed weapon to a bunch of teenagers she was harassing she was kind of implying she was going to kill us?,,
1915033663,2021-01-28 03:26:29+00:00,1354631908911702017,en,10229,26,50,1121,1/1 It’s horrific that on top of the survivors of Gun violence  having to work to be the ones to end because many of our elected officials would rather protect the guns than children-,,
1915033663,2021-01-27 21:28:06+00:00,1354541717551255562,en,1776,9,12,172,"In that video you see a group of people most of whom are 18 or 19 acting calm cool and collected- what you don't see are the sleepless nights, the flashbacks, the hyper vigilance and deep pitch black numbness so many of us feel living in a society were we are told",,
1066998715666305024,2021-01-27 19:19:47+00:00,1354509426472996865,en,20,1,17,0,i wanna do a face reveal but i’m so scared help https://t.co/Qe6CKLpPmN,,
11744152,2021-01-27 15:04:05+00:00,1354445078920536067,en,14841,1769,2669,4590,"Here's the full 2 minute 48 second video of Marjorie Taylor Greene trolling @davidhogg111 like the deeply unserious person she is.

This was before she ran for Congress and is on her YouTube page.

In the video, she wonders why Hogg gets to meet with US Senators and she doesn't. https://t.co/Q2Q0ZahU23",,
967027984426242053,2021-01-27 13:26:35+00:00,1354420542678441986,en,137546,20607,16911,49264,".@mtgreenee, is this you harassing @davidhogg111 weeks after the Parkland shooting, that my daughter was killed in &amp; he was in? Calling him a coward for ignoring your insanity.  I will answer all of your questions in person. Get ready to record again.
https://t.co/aQjL74x7kh",,
1041034278,2021-01-26 23:21:21+00:00,1354207831243845634,en,6055,3616,717,418,My notifs are filtered so I didn’t see the replies to this tweet &amp; I’d like to clarify that me saying they’re comedians = they’re just 7 super funny people who ended up together. It was in no way to disregard their musician status. I’m sorry I didn’t make that clear! https://t.co/ejHIh0srqu,,
919246321898401792,2021-01-26 10:49:06+00:00,1354018520892403712,en,6,3,5,1,"Jadwiga Emilewicz, who served until recently as deputy PM, has apologised for taking her sons skiing while slopes are closed to the general public and the government was encouraging parents to keep children at home.

""I made a mistake and I'm very sorry"" https://t.co/4QR16EBVfD",,
973770115442446338,2021-01-26 00:18:59+00:00,1353859946878787590,tl,7803,178,83,2890,"[IG] 210126 - Lisa IG story update with Rosé’s Solo teaser: 

🔗 https://t.co/zGHjHG28cm

#ROSÉ #LISA #리사 #BLACKPINK #블랙핑크 #LALISA @BLACKPINK https://t.co/Aj0ismE9ie",,
325790478,2021-01-25 11:37:45+00:00,1353668378091778053,en,3918,2390,1528,847,"Girls that turns down free lift towards their directions thinks they have A1 in Morals. 

Na me fuck up my dear, sun need waya you small...

It's not every guy that wants to get down on you!!!",,
2984825059,2021-01-25 11:06:18+00:00,1353660461959454720,en,30,3,3,5,"Lillee Jean and Laur Trueman are racists who keep attacking my dear friend Tatiana for being a successful, Black content creator. Her twitter is gone and I am pissed. This means their most recent harassment campaign worked. Shame on them and shame on @twitter",,
48357731,2021-01-23 23:37:21+00:00,1353124692069019649,en,47255,7387,6400,18328,"This is the most important thing I've ever written. 

My friend and family Lauren @Wolfe321 was just fired by the @NYTimes after the NYT was pressured by fascists, Trumpkins and hypocrites on the right for tweeting she had ""chills"" after witnessing Biden's landing on the 20th. https://t.co/YyWt0PubdR",,
164233375,2021-01-23 17:04:44+00:00,1353025890251235329,en,3,1,0,5,"Gave halwa on Dec 31 night itself by changing version of form MGT 7 in last minute 
Thank you so much.
Mental agony and stress .. #Extend_CFSS 
#Extend_CFSS_LLPSS https://t.co/KxPrxjPX5C",,
20106852,2021-01-23 03:10:41+00:00,1352815991521067008,en,48438,2802,5210,4473,Our Star Wars community is one of hope and inclusivity. We do not stand for bullying and racism. We support @KrystinaArielle.,,
759251,2021-01-21 19:40:07+00:00,1352340216191836164,en,454,16,51,124,"Since the pandemic started, flight attendants and crew members have reported more than 200 incidents to the federal government in which they were harassed or threatened over in-flight mask policies. https://t.co/DqF6OMJBuE",,
1011622061045878786,2021-01-21 03:38:25+00:00,1352098196902858752,en,2,1,0,0,"Some of our fans are sick in the head, Salah has given the club everything since he came and has comfortable been one of our best players in the last decade and this is how some people talk about him 🤦‍♂️ https://t.co/PTN5c0ukxy",,
741848670,2021-01-21 00:18:12+00:00,1352047811181780993,en,15,1,4,0,"@TodoBernie @alsoabouteve He comes from a family that is very affectionate. That’s how he was raised. To interact, to touch other people people but of course in recent years that gets miss interpreted.Of course the girls have every right to feel their personal space was violated.But he has no bad intent. https://t.co/2E0cwUCSzu",,
1021299797389586432,2021-01-20 00:37:39+00:00,1351690315690696709,en,12,1,6,2,Apparently I slipped into the asshole section of Twitter. I think I've been given a false sense of security with my community here. https://t.co/3fTqT7Ho6m,,
292691720,2021-01-18 18:12:48+00:00,1351231080767102980,en,102524,3288,6303,12669,"This is not funny and it’s not cool. As much as I’d love to say it doesn’t bother me, it does. It makes me feel like sh*t. Especially as VJ who is always alone. This still happens to female reporters everywhere and it needs to stop. https://t.co/NsqJJsrOno",,
990754633256783872,2021-01-17 16:05:54+00:00,1350836757470834689,en,558,272,326,88,The black women who shared her experience on her move to Bali is being bashed right now...this is exactly why I tell black women to stop sharing everything online. People are vicious and will stop @ nothing to try and destroy you. Move in silence.,,
2918161040,2021-01-17 22:21:00+00:00,1350931154124365825,en,364,1,20,7,"Slander and libel only apply when names are used 

And giving my name and information is against TOS 

And you will be perma banned for doing so 

Quit creeping my life and my Twitter feed 

And perhaps you won’t find anything to be upset for 

#MeToo",,
114965221,2021-01-16 20:47:53+00:00,1350545331071512576,en,1688,55,19,181,"Girls only- what would u do if men did not exist for 24 hours? 
I’d go on a run at night then I’d get gas by myself",,
37924397,2021-01-17 03:03:23+00:00,1350639828941959169,en,467,234,50,161,"#MeToo is about empowering women, not resigning us to eternal victimhood. https://t.co/kqyLDPMfRL",,
17659206,2021-01-15 13:32:53+00:00,1350073473289347073,en,20136,657,309,2616,"#RedVelvet’s #Irene Shares Apology In Letter To Fans 
https://t.co/x282hBBJbZ https://t.co/SDqg3msFjx",,
1244639645301907458,2021-01-14 08:42:10+00:00,1349637921989677058,en,0,1,1,0,It’s approximately 0230 here and I’ve been told that I’m hated AND to kill myself by my kids mom because I was anxiety cleaning and discovered my expensive controller was taken apart by our kid. When I told her that was fucked up and hurt my feelings she got mad and turned it,,
1321530179446071302,2021-01-13 22:24:52+00:00,1349482573496463364,en,81,1,6,0,"ay yo this is a big number 
thank you all for real its awesome how this account became as big as it did https://t.co/wpwXBQ6o9v",,
862493306382626818,2021-01-13 16:36:13+00:00,1349394832565952515,en,1213,10,46,144,Police are good now https://t.co/kJ5nPjTSGZ,,
726782316,2021-01-10 16:40:37+00:00,1348308777745874947,en,529,4,1,14,"Lastly, I have no shame in my sexuality and political views and no one at Nickelodeon has a problem with me. Absolutely no one. I have never been othered or belittled- That’s a you problem.",,
726782316,2021-01-10 16:40:35+00:00,1348308769533353992,en,1866,65,9,162,"Ok y’all I get the message. DMs are off, maybe permanently. But I have a few things to say regarding my work on Kamp Koral.",,
574795929,2021-01-09 20:25:03+00:00,1348002867806752770,en,27575,53,330,2399,"Based alone on the online harassment I've personally experienced in the last 48 hours, there's no question that Trump supporters are even more emboldened by this. There must be accountability.",,
20052487,2021-01-09 17:42:16+00:00,1347961902706565120,en,668,22,114,109,"If I am slow to answer emails/DMs it is because the head of Gab, a social network popular among the far-right, has emailed all Gab users a video in which he blasts my reporting. 
So yeah, my inbox is a trash fire of people who just noticed that Frenkel is a Jewish surname.",,
3236371765,2021-01-09 21:38:55+00:00,1348021457490747394,en,2543,30,347,31,.... this is why I don’t usually check my messages 👹 https://t.co/YVGuEhT7I5,,
1652541,2021-01-09 12:35:00+00:00,1347884576903884801,en,700,182,270,286,WARNING: STRONG LANGUAGE - A group of supporters of President Trump confronted Senator Lindsey Graham at Washington's Reagan National Airport. Police escorted Graham from the area https://t.co/CoAWXLHoLE,,
165201153,2021-01-09 10:20:52+00:00,1347850823536156673,en,1410,11,114,80,"Wow, it seems Qu*rtering was yeeted too. If this means I can finally openly write what an impossible, immeasurable asshole he was to me two years ago without the fear of getting retweeted to a mob sending me death threats, it's a good day.",,
20813112,2021-01-08 18:33:19+00:00,1347612365093826565,en,34143,11444,11474,11223,A source sends this video of a group of Trump supporters today harassing Sen. Lindsey Graham at Reagan airport and loudly calling him a “traitor” after he publicly broke with Trump earlier this week. https://t.co/XBF8K6DIUD,,
324703658,2021-01-08 19:25:51+00:00,1347625584583700480,en,15076,3020,4169,3193,"Washington DC: 

Check out Lindsey Graham being mobbed by his fans (Trump Supporters) at Reagan Airport...https://t.co/cDqpOreBZy",,
800890073059381248,2021-01-08 16:13:47+00:00,1347577250460430338,en,183,1,15,3,"Lot of people thinking they get to dictate how folks should process shock and grief today, huh.",,
1225792565548658688,2021-01-06 19:11:56+00:00,1346897307388751874,en,337,6,18,167,I never drag companies online but uber really did it today. I was harassed by an uber driver tonight. He refused to let me out of the car despite me begging several times to be let to go. When I finally get out he tries to knock me intentionally several times and,,
761028439054745604,2019-12-31 02:35:15+00:00,1211838195907866625,en,31,2,6,25,"I'm not posting this to start drama or have people attack my ex. I just want my story and as much of the evidence of my abuser and his actions to be out there

Please don't go after him or anyone else. It's done and over. But I'm done being invalidated.

https://t.co/paqsdQiBSp",,
18266688,2021-01-07 05:47:07+00:00,1347057153329266688,en,2497,77,303,608,These objections deserve a debate. https://t.co/HwUTaZ8VYr,,
432895323,2021-01-06 21:20:47+00:00,1346929733553041409,en,33351,9188,53936,3932,"Those who made this attack on our government need to be identified and prosecuted to the fullest extent of the law.  

Their actions are repugnant to democracy.",,
288277167,2021-01-06 20:44:30+00:00,1346920599613034504,en,2242,155,203,629,"""You're a liar!"" -- Trump supporters accost a Fox News reporter live on the air near the Capitol https://t.co/30v1dgYs6o",,
237893840,2021-01-05 17:45:20+00:00,1346513124749410309,en,135732,6297,1000,19413,If I lived with my parents I could save over $2000 a month because I wouldn’t have to pay bills. Living with your parents is smart af and I can’t stand people who bash those that do.,,
373522445,2021-01-06 01:58:49+00:00,1346637313372278785,en,49092,4612,5710,8474,"We warned you these psychotic freaks would turn on republicans once Trump lost. I’m not a Romney fan but he’s done nothing but adhere to his oath, and the MAGA trash does this to him. https://t.co/VowYYSxrvw",,
459872442,2021-01-06 04:30:53+00:00,1346675584072642562,en,7685,137,646,1412,This is what happens when an affluent and decadent society loses its bearings and becomes a collection of narcissistic toddlers enthralled with half-assed conspiracy theories. https://t.co/AC3CoFyoIU,,
15436664,2021-01-05 21:21:53+00:00,1346567623002238981,en,176,16,127,29,"Debated, with everything going on posting. But here is a page of something not uncommon to come to me at work. FTR we don't cry racism,  we protect against discrimination of any kind and seems we have a lot of work to do. 

Oh, and I've never been to Africa, so can't go back... https://t.co/Y932icTd3h",,
2352629311,2021-01-05 14:19:10+00:00,1346461240659476483,en,44969,1777,8110,12727,".@washingtonpost this morning printing outright lies from the Antifa group who now describe themselves as sweet angels. BS. You screamed through bullhorns, shouted down my wife when she asked you to leave, vandalized property, pounded on our door, and terrorized neighbors",,
623539334,2021-01-05 13:18:03+00:00,1346445859345608704,und,0,1,0,0,@Omarjigital @Twelvy_Twelvy Hmm...,,
2352629311,2021-01-05 04:13:21+00:00,1346308783325253633,en,162915,12482,45013,39640,"Tonight while I was in Missouri, Antifa scumbags came to our place in DC and threatened my wife and newborn daughter, who can’t travel. They screamed threats, vandalized, and tried to pound open our door. Let me be clear: My family &amp; I will not be intimidated by leftwing violence",,
956632059950354434,2020-12-31 22:39:11+00:00,1344775133949526018,en,360495,4553,500,84812,"trauma LITERALLY changes how our brains function yet people are really out here saying, “just let go of your past” OK LMAO",,
17469289,2020-12-31 15:25:20+00:00,1344665953909485569,en,3499,588,302,598,Ben Affleck and his Dunkin' Donuts sum up 2020 https://t.co/mGgylgC2hJ https://t.co/1CnQ9hVqe4,,
846780673,2020-12-31 21:31:43+00:00,1344758157910941697,en,273,71,4,46,"My statement to the Melody incident. I’m leaving this in 2020.

https://t.co/A4fKqYADJr",,
198006478,2020-12-31 00:30:55+00:00,1344440865649958912,en,17,1,1,2,I think my favorite thing about the “everyone I don’t like is a fed” bit is the assumption that FBI and CIA agents are so stupid they can’t use Twitter inconspicuously.,,
